FAMILY	GENUS	SPECIES	CAAB CODE
Etmopteridae	Etmopterus	dislineatus	37020031
Congridae	Bathycongrus	guttulatus	37067022
Congridae	Ariosoma	kapala	37067019
Ipnopidae	Bathypterois	guentheri	37123005
Congridae	Bassanago	hirsutus	37067013
Congridae	Blachea	xenobranchialis	37067010
Congridae	Ariosoma	howensis	37067038
Tripterygiidae	Enneapterygius	hemimelas	37415030
Tripterygiidae	Enneapterygius	pyramis	37415050
Engraulidae	Thryssa	encrasicholoides	37086024
Labridae	Siphonognathus	argyrophanes	37385008
Labridae	Haletta	semifasciata	37385009
Pseudochromidae	Pseudochromis	tapeinosoma	37313028
Symphysanodontidae	Symphysanodon	typus	37346071
Oreosomatidae	Allocyttus	niger	37266005
Orectolobidae	Orectolobus	parvimaculatus	37013022
Orectolobidae	Orectolobus	ornatus	37013001
Pleuronectidae	Poecilopsetta	natalensis	37461029
Pleuronectidae	Poecilopsetta	plinthus	37461021
Pleuronectidae	Nematops	microstoma	37461020
Muraenidae	Echidna	polyzona	37060024
Muraenidae	Gymnothorax	enigmaticus	37060075
Muraenidae	Gymnothorax	isingteena	37060043
Muraenidae	Gymnothorax	pseudothyrsoideus	37060005
Muraenidae	Gymnothorax	chilospilus	37060033
Muraenidae	Uropterygius	marmoratus	37060014
Platycephalidae	Rogadius	serratus	37296040
Centrolophidae	Seriolella	caerulea	37445011
Centrolophidae	Psenopsis	obscura	37445016
Synaphobranchidae	Histiobranchus	australis	37070006
Echeneidae	Remora	albescens	37336007
Echeneidae	Remora	brachyptera	37336005
Uranoscopidae	Ichthyscopus	insperatus	37400012
Uranoscopidae	Xenocephalus	cribratus	37400019
Balistidae	Melichthys	vidua	37465058
Balistidae	Xanthichthys	lineopunctatus	37465016
Bathygadidae	Bathygadus	furvescens	37232098
Bathygadidae	Bathygadus	spongiceps	37232077
Triakidae	Mustelus	antarcticus	37017001
Giganturidae	Gigantura	indica	37139002
Pristiophoridae	Pristiophorus	nudipinnis	37023001
Chlorophthalmidae	Chlorophthalmus	pectoralis	37120002
Bothidae	Lophonectes	gallus	37460001
Bothidae	Bothus	mancus	37460047
Bothidae	Arnoglossus	elongatus	37460020
Bothidae	Parabothus	polylepis	37460081
Bothidae	Arnoglossus	fisoni	37460043
Bothidae	Bothus	swio	37460073
Bothidae	Crossorhombus	azureus	37460019
Bothidae	Asterorhombus	intermedius	37460046
Bothidae	Parabothus	kiensis	37460053
Bothidae	Engyprosopon	osculus	37460024
Clupeidae	Herklotsichthys	gotoi	37085024
Clupeidae	Spratelloides	delicatulus	37085029
Clupeidae	Escualosa	thoracata	37085021
Clupeidae	Herklotsichthys	lippa	37085008
Clupeidae	Spratelloides	gracilis	37085030
Holocentridae	Myripristis	berndti	37261006
Holocentridae	Myripristis	pralinia	37261013
Holocentridae	Sargocentron	ittodai	37261024
Holocentridae	Sargocentron	diadema	37261023
Holocentridae	Ostichthys	kaianus	37261005
Labridae	Choerodon	graphicus	37384075
Labridae	Suezichthys	bifurcatus	37384160
Labridae	Halichoeres	marginatus	37384114
Labridae	Bodianus	cylindriatus	37384198
Labridae	Cirrhilabrus	laboutei	37384081
Labridae	Pseudocoris	yamashiroi	37384145
Labridae	Halichoeres	leucurus	37384187
Labridae	Hemigymnus	fasciatus	37384124
Labridae	Hemigymnus	melapterus	37384125
Labridae	Bodianus	mesothorax	37384060
Oneirodidae	Oneirodes	plagionema	37216009
Oneirodidae	Chaenophryne	draco	37216001
Oneirodidae	Oneirodes	kreffti	37216003
Tetragonuridae	Tetragonurus	cuvieri	37449001
Kuhliidae	Kuhlia	marginata	37323010
Labridae	Choerodon	zamboangae	37384011
Labridae	Choerodon	cauteroma	37384005
Labridae	Suezichthys	aylingi	37384159
Labridae	Bodianus	dictynna	37384199
Labridae	Leptojulis	cyanopleura	37384027
Labridae	Halichoeres	chloropterus	37384109
Labridae	Anampses	geographicus	37384048
Labridae	Cheilinus	undulatus	37384038
Labridae	Paracheilinus	flavianalis	37384185
Trichiuridae	Aphanopus	capricornis	37440010
Trichiuridae	Benthodesmus	tuckeri	37440011
Trichiuridae	Aphanopus	beckeri	37440012
Melamphaidae	Scopelogadus	mizolepis	37251006
Melamphaidae	Melamphaes	suborbitalis	37251003
Melamphaidae	Melamphaes	longivelis	37251002
Labridae	Pseudojuloides	splendens	37384147
Labridae	Choerodon	sugillatum	37384009
Labridae	Suezichthys	devisi	37384195
Labridae	Halichoeres	argus	37384194
Labridae	Bodianus	bimaculatus	37384055
Labridae	Cheilinus	trilobatus	37384044
Labridae	Cheilinus	oxycephalus	37384067
Labridae	Halichoeres	trimaculatus	37384122
Labridae	Macropharyngodon	ornatus	37384138
Labridae	Cirrhilabrus	lineatus	37384082
Labridae	Thalassoma	trilobatum	37384172
Labridae	Pteragogus	flagellifer	37384204
Labridae	Stethojulis	interrupta	37384155
Labridae	Achoerodus	viridis	37384043
Labridae	Novaculoides	macrolepidotus	37384182
Paralepididae	Stemonosudis	rothschildi	37126011
Paralepididae	Lestidiops	indopacifica	37126006
Plotosidae	Euristhmus	lepturus	37192004
Plotosidae	Euristhmus	nudiceps	37192003
Plotosidae	Euristhmus	sandrae	37192025
Plotosidae	Euristhmus	microphthalmus	37192024
Acanthuridae	Acanthurus	blochii	37437007
Acanthuridae	Acanthurus	olivaceus	37437016
Acanthuridae	Acanthurus	mata	37437011
Acanthuridae	Acanthurus	xanthopterus	37437020
Cynoglossidae	Cynoglossus	bilineatus	37463013
Cynoglossidae	Paraplagusia	longirostris	37463002
Cynoglossidae	Cynoglossus	puncticeps	37463018
Cynoglossidae	Symphurus	australis	37463020
Centrophoridae	Centrophorus	harrissoni	37020010
Sciaenidae	Atrobucca	brevis	37354012
Sciaenidae	Argyrosomus	japonicus	37354001
Sciaenidae	Nibea	soldado	37354019
Rachycentridae	Rachycentron	canadum	37335001
Sciaenidae	Nibea	squamosa	37354024
Gigantactinidae	Gigantactis	elsmani	37217002
Pristidae	Pristis	zijsron	37025001
Pristidae	Pristis	clavata	37025004
Gonostomatidae	Cyclothone	kobayashii	37106025
Chirocentridae	Chirocentrus	dorab	37087001
Hoplichthyidae	Hoplichthys	ogilbyi	37297006
Cyttidae	Cyttus	traversi	37264001
Mugilidae	Moolgarda	cunnesius	37381006
Mugilidae	Moolgarda	seheli	37381017
Alepocephalidae	Rouleina	squamilatera	37114001
Alepocephalidae	Alepocephalus	longirostris	37114043
Alepocephalidae	Bajacalifornia	calcarata	37114019
Zeidae	Cyttopsis	rosea	37264010
Bothidae	Arnoglossus	micrommatus	37460059
Bothidae	Psettina	variegata	37460062
Bothidae	Crossorhombus	valderostratus	37460066
Bothidae	Psettina	iijimae	37460017
Rhinopteridae	Rhinoptera	javanica	37040002
Sparidae	Acanthopagrus	morrisoni	37353012
Sparidae	Rhabdosargus	sarba	37353013
Sparidae	Acanthopagrus	pacificus	37353011
Lamnidae	Isurus	paucus	37010002
Anguillidae	Anguilla	australis	37056001
Anguillidae	Anguilla	obscura	37056004
Ephippidae	Zabidius	novemaculeatus	37362003
Hemiramphidae	Rhynchorhamphus	georgii	37234019
Hemiramphidae	Hyporhamphus	regularis	37234012
Hemiramphidae	Hyporhamphus	affinis	37234016
Hemiramphidae	Hyporhamphus	quoyi	37234009
Serranidae	Epinephelus	polystigma	37311154
Serranidae	Sacura	parva	37311188
Serranidae	Cephalopholis	cyanostigma	37311136
Serranidae	Epinephelus	sexfasciatus	37311017
Serranidae	Cephalopholis	miniata	37311083
Serranidae	Cephalopholis	microprion	37311139
Serranidae	Lepidoperca	occidentalis	37311052
Serranidae	Hypoplectrodes	wilsoni	37311099
Serranidae	Caprodon	longimanus	37311095
Serranidae	Hyporthodus	octofasciatus	37311152
Serranidae	Pseudanthias	huchtii	37311117
Serranidae	Cephalopholis	sexmaculata	37311140
Microcanthidae	Atypichthys	strigatus	37361010
Hemiramphidae	Zenarchopterus	rasori	37234022
Brachaeluridae	Brachaelurus	colcloughi	37013013
Brachaeluridae	Brachaelurus	waddi	37013007
Synanceiidae	Minous	versicolor	37287021
Synanceiidae	Synanceia	horrida	37287049
Terapontidae	Pelsartia	humeralis	37321021
Terapontidae	Amniataba	caudavittata	37321007
Hypnidae	Hypnos	monopterygius	37028001
Astronesthidae	Borostomias	antarcticus	37108010
Astronesthidae	Astronesthes	trifibulatus	37108009
Astronesthidae	Astronesthes	lupina	37108006
Astronesthidae	Astronesthes	indicus	37108017
Astronesthidae	Astronesthes	lucifer	37108005
Centriscidae	Macroramphosus	scolopax	37279002
Citharidae	Citharoides	macrolepidotus	37458003
Syngnathidae	Halicampus	dunckeri	37282066
Melanostomiidae	Eustomias	australensis	37109012
Melanostomiidae	Eustomias	schmidti	37109019
Melanostomiidae	Photonectes	parvimanus	37109035
Melanostomiidae	Eustomias	cryptobulbus	37109040
Melanostomiidae	Flagellostomias	boureei	37109021
Melanostomiidae	Eustomias	bulbornatus	37109014
Melanostomiidae	Eustomias	enbarbatus	37109007
Gobiidae	Asterropteryx	ensifera	37428057
Gobiidae	Istigobius	rigilius	37428179
Pseudogrammatidae	Aporops	bilinearis	37314001
Dasyatidae	Pastinachus	ater	37035011
Dasyatidae	Bathytoshia	lata	37035002
Dasyatidae	Taeniura	lymma	37035009
Dasyatidae	Himantura	leoparda	37035026
Dasyatidae	Maculabatis	toshi	37035022
Elopidae	Elops	machnata	37053003
Dasyatidae	Himantura	australis	37035003
Caproidae	Antigonia	rubicunda	37267007
Caproidae	Antigonia	malayana	37267003
Diodontidae	Tragulichthys	jaculiferus	37469004
Lutjanidae	Pinjalo	pinjalo	37346072
Lutjanidae	Pristipomoides	argyrogrammicus	37346054
Lutjanidae	Lutjanus	erythropterus	37346005
Lutjanidae	Lutjanus	quinquelineatus	37346006
Nomeidae	Cubiceps	capensis	37446017
Lutjanidae	Randallichthys	filamentosus	37346073
Lutjanidae	Etelis	carbunculus	37346014
Lutjanidae	Pristipomoides	typus	37346019
Lutjanidae	Pristipomoides	auricilla	37346059
Lutjanidae	Lutjanus	russellii	37346065
Nomeidae	Amarsipus	carlsbergi	37446012
Nomeidae	Nomeus	gronovii	37446009
Serranidae	Cephalopholis	argus	37311082
Serranidae	Lepidoperca	magna	37311103
Serranidae	Pyronotanthias	lori	37311119
Serranidae	Epinephelus	coioides	37311007
Serranidae	Hypoplectrodes	nigroruber	37311037
Serranidae	Epinephelus	polyphekadion	37311047
Serranidae	Trachypoma	macracanthus	37311164
Serranidae	Caesioperca	rasor	37311003
Serranidae	Pseudanthias	luzonensis	37311120
Serranidae	Epinephelus	tukula	37311068
Serranidae	Cephalopholis	urodeta	37311142
Serranidae	Lepidoperca	pulchella	37311001
Serranidae	Plectranthias	longimanus	37311106
Syngnathidae	Microphis	brachyurus	37282090
Syngnathidae	Corythoichthys	schultzi	37282052
Syngnathidae	Phoxocampus	belcheri	37282109
Syngnathidae	Hippocampus	histrix	37282134
Syngnathidae	Hypselognathus	horridus	37282082
Syngnathidae	Halicampus	macrorhynchus	37282067
Syngnathidae	Choeroichthys	sculptus	37282045
Syngnathidae	Solegnathus	dunckeri	37282098
Syngnathidae	Mitotichthys	tuckeri	37282025
Syngnathidae	Campichthys	tryoni	37282041
Syngnathidae	Micrognathus	micronotopterus	37282088
Syngnathidae	Hippichthys	penicillus	37282075
Syngnathidae	Hippocampus	planifrons	37282078
Syngnathidae	Idiotropiscis	lumnitzeri	37282127
Serranidae	Epinephelus	retouti	37311190
Serranidae	Plectranthias	mcgroutheri	37311110
Serranidae	Pseudanthias	squamipinnis	37311126
Serranidae	Pseudanthias	engelhardi	37311115
Serranidae	Gracila	albomarginata	37311156
Syngnathidae	Micrognathus	pygmaeus	37282087
Syngnathidae	Choeroichthys	latispinosus	37282044
Syngnathidae	Cosmocampus	howensis	37282055
Syngnathidae	Corythoichthys	intestinalis	37282049
Syngnathidae	Hippocampus	multispinus	37282124
Syngnathidae	Vanacampus	margaritifer	37282102
Syngnathidae	Halicampus	nitidus	37282069
Syngnathidae	Hippocampus	spinosissimus	37282110
Syngnathidae	Hippocampus	semispinosus	37282119
Syngnathidae	Hippocampus	tuberculatus	37282116
Syngnathidae	Hippocampus	abdominalis	37282120
Gobiidae	Gobiopterus	semivestitus	37428169
Gobiidae	Priolepis	inhaca	37428238
Gobiidae	Nesogobius	greeni	37428196
Gobiidae	Eviota	distigma	37428119
Gobiidae	Valenciennea	alleni	37428325
Gobiidae	Pleurosicya	annandalei	37428225
Gobiidae	Redigobius	chrysosoma	37428245
Callionymidae	Paradiplogrammus	corallinus	37427047
Callionymidae	Diplogrammus	goramensis	37427026
Callionymidae	Repomucenus	annulatus	37427016
Callionymidae	Pseudocalliurichthys	goodladi	37427006
Callionymidae	Pseudocalliurichthys	pleurostictus	37427021
Callionymidae	Repomucenus	octostigmatus	37427051
Callionymidae	Calliurichthys	afilum	37427008
Gobiidae	Istigobius	hoesei	37428176
Gobiidae	Mugilogobius	platynotus	37428190
Gobiidae	Eviota	spilota	37428135
Gobiidae	Amblygobius	phalaena	37428048
Gobiidae	Ctenogobiops	crocineus	37428107
Gobiidae	Paedogobius	kimurai	37428337
Gobiidae	Apocryptodon	madurensis	37428055
Gobiidae	Cryptocentrus	fasciatus	37428099
Gobiidae	Pleurosicya	elongata	37428228
Gobiidae	Mugilogobius	mertoni	37428352
Gobiidae	Istigobius	spence	37428180
Gobiidae	Callogobius	maculipinnis	37428089
Gobiidae	Taenioides	anguillaris	37428257
Gobiidae	Eugnathogobius	mindora	37428193
Gobiidae	Paragobiodon	lacunicola	37428213
Haemulidae	Pomadasys	argyreus	37350026
Blenniidae	Omobranchus	elongatus	37408059
Blenniidae	Omobranchus	punctatus	37408063
Blenniidae	Exallias	brevis	37408039
Callionymidae	Diplogrammus	xenicus	37427027
Callionymidae	Repomucenus	sphinx	37427024
Callionymidae	Minysynchiropus	claudiae	37427042
Callionymidae	Repomucenus	keeleyi	37427046
Callionymidae	Calliurichthys	grossi	37427007
Bythitidae	Brosmophyciops	pautzkei	37228016
Bythitidae	Bidenichthys	paxtoni	37228030
Bythitidae	Saccogaster	tuberculata	37228037
Bythitidae	Acarobythites	larsonae	37228054
Gobiidae	Nesogobius	maccullochi	37428195
Gobiidae	Periophthalmus	argentilineatus	37428219
Gobiidae	Eviota	bimaculata	37428117
Gobiidae	Bryaninops	ridens	37428081
Gobiidae	Trimma	okinawae	37428270
Gobiidae	Hemigobius	hoevenii	37428171
Gobiidae	Bathygobius	cyclopterus	37428067
Blenniidae	Ecsenius	stictus	37408031
Blenniidae	Plagiotremus	tapeinosoma	37408076
Blenniidae	Cirripectes	stigmaticus	37408017
Blenniidae	Stanulus	talboti	37408085
Blenniidae	Omobranchus	rotundiceps	37408064
Blenniidae	Glyptoparus	delicatulus	37408040
Blenniidae	Aspidontus	taeniatus	37408008
Blenniidae	Laiphognathus	multimaculatus	37408050
Blenniidae	Atrosalarias	fuscus	37408009
Blenniidae	Crossosalarias	macrospilus	37408018
Blenniidae	Salarias	ceramensis	37408098
Gobiidae	Bathygobius	krefftii	37428069
Gobiidae	Pleurosicya	boldinghi	37428015
Gobiidae	Trimmatom	macropodus	37428275
Gobiidae	Ctenogobiops	feroculus	37428108
Gobiidae	Bathygobius	cotticeps	37428066
Gobiidae	Gobiopsis	angustifrons	37428165
Gobiidae	Oxyurichthys	ophthalmonema	37428373
Gobiidae	Redigobius	nanus	37428402
Gobiidae	Nesogobius	pulchellus	37428007
Gobiidae	Favonigobius	lateralis	37428005
Gobiidae	Cryptocentrus	tentaculatus	37428385
Scorpaenidae	Parascorpaena	moultoni	37287070
Scorpaenidae	Scorpaenopsis	oxycephala	37287084
Scorpaenidae	Scorpaenodes	evides	37287076
Scorpaenidae	Scorpaena	sumptuosa	37287072
Scorpaenidae	Scorpaena	izensis	37287068
Scorpaenidae	Scorpaenopsis	diabolus	37287081
Scorpaenidae	Scorpaenopsis	possi	37287108
Scorpaenidae	Scorpaenopsis	neglecta	37287030
Scorpaenidae	Neomerinthe	megalepis	37287115
Gobiidae	Glossogobius	giuris	37428151
Gobiidae	Mahidolia	mystacina	37428188
Gobiidae	Paratrypauchen	microcephalus	37428278
Gobiidae	Amblyeleotris	ogasawarensis	37428039
Gobiidae	Periophthalmus	novaeguineaensis	37428222
Gobiidae	Eviota	bifasciata	37428116
Gobiidae	Eviota	zonura	37428138
Gobiidae	Drombus	ocyurus	37428023
Gobiidae	Echinogobius	hayashii	37428332
Gobiidae	Amblyeleotris	rhyax	37428042
Gobiidae	Oplopomus	caninoides	37428203
Gobiidae	Eviota	maculosa	37428310
Gobiidae	Taenioides	mordax	37428259
Gobiidae	Silhouettea	hoesei	37428251
Gobiidae	Trimma	hollemani	37428273
Gobiidae	Exyrias	akihito	37428395
Gobiidae	Acentrogobius	viridipunctatus	37428021
Gobiidae	Amblyotrypauchen	arctocephalus	37428051
Gobiidae	Myersina	macrostoma	37428341
Gobiidae	Trimma	milta	37428345
Gobiidae	Lobulogobius	morrigu	37428181
Gobiidae	Caragobius	rubristriatus	37428074
Gobiidae	Trimma	caesiura	37428380
Gobiidae	Priolepis	agrena	37428397
Gobiidae	Larsonella	pumilus	37428185
Gobiidae	Bathygobius	laddi	37428070
Gobiidae	Phyllogobius	platycephalops	37428224
Gobiidae	Gnatholepis	gymnocara	37428343
Gobiidae	Trimma	stobbsi	37428346
Gobiidae	Eugnathogobius	polylepis	37428348
Gobiidae	Eviota	hoesei	37428388
Gobiidae	Chlamydogobius	ranunculus	37428305
Gobiidae	Oxyurichthys	uronema	37428374
Moridae	Laemonema	robustum	37224045
Moridae	Physiculus	luminosa	37224012
Moridae	Eeyorius	hutchinsi	37224019
Moridae	Lepidion	microcephalus	37224010
Moridae	Lepidion	schmidti	37224017
Moridae	Physiculus	roseus	37224026
Emmelichthyidae	Plagiogeneion	rubiginosum	37345003
Emmelichthyidae	Erythrocles	schlegelii	37345005
Emmelichthyidae	Emmelichthys	struhsakeri	37345004
Gobiesocidae	Alabes	bathys	37206036
Gobiesocidae	Cochleoceps	bassensis	37206002
Gobiesocidae	Cochleoceps	viridis	37206014
Gobiesocidae	Lepadichthys	caritus	37206020
Gobiesocidae	Lepadichthys	frenatus	37206021
Gobiesocidae	Alabes	gibbosa	37206032
Gobiesocidae	Lepadichthys	sandaracatus	37206018
Solenostomidae	Solenostomus	halimeda	37281003
Solenostomidae	Solenostomus	paradoxus	37281002
Cottidae	Antipodocottus	galatheae	37300001
Heterodontidae	Heterodontus	portusjacksoni	37007001
Priacanthidae	Priacanthus	hamrur	37326005
Himantolophidae	Himantolophus	stewarti	37215004
Pentanchidae	Asymbolus	occiduus	37015026
Pentanchidae	Apristurus	ampliceps	37015017
Platytroctidae	Holtbyrnia	laticauda	37115002
Platytroctidae	Persparsia	kopua	37115001
Pentanchidae	Figaro	boardmani	37015009
Scyliorhinidae	Cephaloscyllium	zebrum	37015032
Pentanchidae	Apristurus	pinguis	37015018
Scyliorhinidae	Aulohalaelurus	labiosus	37015029
Pentanchidae	Apristurus	australis	37015020
Pentanchidae	Asymbolus	rubiginosus	37015024
Pentanchidae	Apristurus	longicephalus	37015021
Scyliorhinidae	Bythaelurus	incanus	37015035
Scyliorhinidae	Cephaloscyllium	cooki	37015038
Xenisthmidae	Allomicrodesmus	dorotheae	37429043
Hexanchidae	Notorynchus	cepedianus	37005002
Soleidae	Aseraggodes	klunzingeri	37462021
Soleidae	Soleichthys	microcephalus	37462033
Soleidae	Brachirus	nigra	37462017
Soleidae	Aseraggodes	melanostictus	37462016
Soleidae	Pseudaesopia	callizona	37462057
Soleidae	Pardachirus	pavoninus	37462009
Soleidae	Aseraggodes	nigrocirratus	37462049
Atherinidae	Atherinomorus	lacunosus	37246009
Atherinidae	Hypoatherina	temminckii	37246034
Atherinidae	Craterocephalus	pauciradiatus	37246027
Atherinidae	Kestratherina	brevirostris	37246036
Atherinidae	Leptatherina	wallacei	37246011
Atherinidae	Atherinomorus	endrachtensis	37246005
Hemiscylliidae	Chiloscyllium	punctatum	37013008
Pomacentridae	Chromis	atripectoralis	37372036
Pomacentridae	Chromis	mirationis	37372048
Pomacentridae	Pomacentrus	imitator	37372113
Pomacentridae	Amphiprion	clarkii	37372007
Pomacentridae	Abudefduf	vaigiensis	37372013
Pomacentridae	Pomacentrus	alleni	37372144
Pomacentridae	Chromis	ternatensis	37372051
Pomacentridae	Chromis	kennensis	37372042
Pomacentridae	Chromis	xanthochira	37372056
Pomacentridae	Neopomacentrus	cyanomos	37372089
Pomacentridae	Stegastes	gascoynei	37372133
Pomacentridae	Amblypomacentrus	breviceps	37372019
Pomacentridae	Chromis	xanthura	37372057
Pomacentridae	Chromis	atripes	37372037
Pomacentridae	Chromis	alpha	37372033
Pomacentridae	Pomacentrus	nagasakiensis	37372119
Pomacentridae	Chrysiptera	cyanea	37372060
Pomacentridae	Abudefduf	sexfasciatus	37372011
Pomacentridae	Pomacentrus	wardi	37372127
Pomacentridae	Stegastes	obreptus	37372136
Pomacentridae	Parma	oligolepis	37372095
Pomacentridae	Parma	unifasciata	37372097
Pomacentridae	Neoglyphidodon	nigroris	37372085
Pomacentridae	Pomacentrus	chrysurus	37372110
Pomacentridae	Dischistodus	chrysopoecilus	37372139
Pomacentridae	Pomacentrus	vaiuli	37372126
Pomacentridae	Plectroglyphidodon	lacrymatus	37372101
Pomacentridae	Chromis	delta	37372040
Pomacentridae	Neoglyphidodon	oxyodon	37372137
Pomacentridae	Abudefduf	whitleyi	37372014
Pomacentridae	Stegastes	fasciolatus	37372132
Pomacentridae	Parma	bicolor	37372092
Pomacentridae	Chrysiptera	caeruleolineata	37372059
Pomacentridae	Chrysiptera	biocellata	37372058
Pomacentridae	Pomacentrus	littoralis	37372115
Pomacentridae	Pomacentrus	bankanensis	37372108
Pomacentridae	Amblyglyphidodon	batunai	37372141
Epigonidae	Epigonus	lenimen	37327001
Epigonidae	Epigonus	macrops	37327093
Epigonidae	Epigonus	robustus	37327018
Epigonidae	Epigonus	telescopus	37327035
Bathysauroididae	Bathysauroides	gigas	37120007
Chaetodontidae	Chaetodon	vagabundus	37365062
Chaetodontidae	Chaetodon	trifascialis	37365058
Chaetodontidae	Chaetodon	guttatissimus	37365091
Chaetodontidae	Heniochus	varius	37365078
Trichonotidae	Trichonotus	blochii	37394003
Derichthyidae	Derichthys	serpentinus	37073003
Derichthyidae	Nessorhamphus	ingolfianus	37073002
Chaetodontidae	Roa	australis	37365006
Chaetodontidae	Chaetodon	rafflesii	37365052
